,index,Token,ShortName," ""Series""",CompanyName,ticksize," ""Lotsize"""," ""DateOfListing"""," ""DateOfDeListing"""," ""IssuePrice"""," ""FaceValue"""," ""ISINCode"""," ""52WeeksHigh"""," ""52WeeksLow"""," ""LifeTimeHigh"""," ""LifeTimeLow"""," ""HighDate"""," ""LowDate"""," ""Symbol"""," ""InstrumentType"""," ""PermittedToTrade"""," ""IssueCapital"""," ""WarningPercent"""," ""FreezePercent"""," ""CreditRating"""," ""IssueRate"""," ""IssueStartDate"""," ""InterestPaymentDate"""," ""IssueMaturityDate"""," ""BoardLotQty"""," ""Name"""," ""ListingDate"""," ""ExpulsionDate"""," ""ReAdmissionDate"""," ""RecordDate"""," ""ExpiryDate"""," ""NoDeliveryStartDate"""," ""NoDeliveryEndDate"""," ""MFill"""," ""AON"""," ""ParticipantInMarketIndex"""," ""BookClsStartDate"""," ""BookClsEndDate"""," ""EGM"""," ""AGM"""," ""Interest"""," ""Bonus"""," ""Rights"""," ""Dividends"""," ""LocalUpdateDateTime"""," ""DeleteFlag"""," ""Remarks"""," ""NormalMarketStatus"""," ""OddLotMarketStatus"""," ""SpotMarketStatus"""," ""AuctionMarketStatus"""," ""NormalMarketEligibility"""," ""OddLotlMarketEligibility"""," ""SpotMarketEligibility"""," ""AuctionlMarketEligibility"""," ""MarginPercentage"""," ""ExchangeCode"""
388,388,12014,AMISPI,BE,AMIT SPINNING INDUSTRIES LTD,0.01,1,,,0,5.0,INE988A01026,1.1,0.5,15.0,0.3,,,,0,0,0,0.7,0.65,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ASIL
389,389,12018,SUZENE,EQ,SUZLON ENERGY LIMITED,0.01,1,,,0,2.0,INE040H01021,13.1,5.7,412.88,1.7,,,,0,0,0,7.2,5.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SUZLON
390,390,12022,AURSOL,EQ,AURIONPRO SOLUTIONS LIMITED,0.01,1,,,0,10.0,INE132H01018,390.75,172.0,609.9,10.0,,,,0,0,0,338.2,225.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,AURIONPRO
391,391,12026,RENSUG,EQ,SHREE RENUKA SUGARS LTD,0.01,1,,,0,1.0,INE087H01022,63.2,21.5,123.5,3.25,,,,0,0,0,58.4,39.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,RENUKA
392,392,12034,BANSPI,EQ,BANNARI AMMAN SPINNING MILLS L,0.01,1,,,0,5.0,INE186H01022,100.6,48.25,114.15,20.98,,,,0,0,0,67.55,45.05,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BASML
393,393,1204,PRAHOM,EQ,PRAXIS HOME RETAIL LIMITED,0.01,1,,,0,5.0,INE546Y01022,76.3,24.19,139.2,14.32,,,,0,0,0,38.1,34.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PRAXIS
394,394,1205,GOOIND,EQ,GOODYEAR INDIA LTD,0.01,1,,,0,10.0,INE533A01012,1314.8,783.0,1331.85,21.2,,,,0,0,0,1351.4,901.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GOODYEAR
395,395,12052,IRIMED,EQ,WINPRO INDUSTRIES LIMITED,0.01,1,,,0,5.0,INE974C01022,11.55,4.15,105.9,4.15,,,,0,0,0,5.2,3.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,WINPRO
396,396,1211,GOVRUB,EQ,GOVIND RUBBER LTD,0.01,1,,,0,10.0,INE011C01015,0.0,0.0,38.75,3.0,,,,0,0,0,6.05,4.05,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GOVINRUBER
397,397,12124,DOLINV,EQ,DOLAT ALGOTECH LIMITED,0.01,1,,,0,1.0,INE966A01022,127.9,60.8,0.0,0.0,,,,0,0,0,83.5,55.7,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DOLATALGO
398,398,1214,DELMAG,EQ,DELTA MANUFACTURING LIMITED,0.01,1,,,0,10.0,INE393A01011,125.4,45.35,139.8,4.0,,,,0,0,0,78.05,70.65,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DELTAMAGNT
399,399,12148,VIKGRA,EQ,VIKAS PROPPANT AND GRANITE LTD,0.01,1,,,0,1.0,INE767B01022,3.25,1.0,0.0,0.0,,,,0,0,0,1.1,0.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,VIKASPROP
400,400,12173,HINFOO,EQ,HINDUSTAN FOODS,0.01,1,,,0,10.0,INE254N01018,2370.0,1622.65,0.0,0.0,,,,0,0,0,2452.4,1635.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HNDFDS
401,401,12231,ORICAR,EQ,ORIENTAL CARBON & CHEMICALS LT,0.01,1,,,0,10.0,INE321D01016,1323.9,642.6,1599.7,2.6,,,,0,0,0,1030.05,686.75,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,OCCL
402,402,12304,JINST,EQ,JINDAL STAINLESS (HISAR) LTD,0.01,1,,,0,2.0,INE455T01018,431.95,189.0,431.95,24.7,,,,0,0,0,270.8,180.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,JSLHISAR
403,403,1231,SOLENE,SM,SOLEX ENERGY LIMITED,0.01,1,,,0,10.0,INE880Y01017,0.0,0.0,210.35,19.2,,,,0,0,0,148.35,134.25,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SOLEX
404,404,1232,GRASIM,EQ,GRASIM INDUSTRIES LIMITED,0.01,1,,,0,2.0,INE047A01021,1929.8,1276.6,1929.8,20.46,,,,0,0,0,1586.4,1298.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GRASIM
405,405,1235,GREAVE,EQ,GREAVES COTTON LIMITED,0.01,1,,,0,2.0,INE224A01026,258.9,126.2,258.9,0.8,,,,0,0,0,193.1,128.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GREAVESCOT
406,406,1247,GSFC,EQ,GUJARAT STATE FERTILIZERS & CH,0.01,1,,,0,2.0,INE026A01025,198.8,98.1,198.8,1.62,,,,0,0,0,169.65,113.15,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GSFC
407,407,12489,STEWIL,EQ,STERLING WILSON REN ENERGY,0.01,1,,,0,1.0,INE00M201021,509.1,248.5,0.0,0.0,,,,0,0,0,319.85,261.75,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SWSOLAR
408,408,1250,CASIND,EQ,CASTROL INDIA LIMITED,0.01,1,,,0,5.0,INE172A01027,149.6,99.05,272.0,18.81,,,,0,0,0,134.15,89.45,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CASTROLIND
409,409,1260,GTNIND,EQ,GTN INDUSTRIES LIMITED,0.01,1,,,0,10.0,INE537A01013,15.2,4.9,155.0,4.9,,,,0,0,0,12.5,11.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GTNIND
410,410,12603,PRECAM,EQ,PRECISION CAMSHAFTS LIMITED,0.01,1,,,0,10.0,INE484I01029,189.75,77.45,189.75,21.7,,,,0,0,0,156.35,104.25,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PRECAM
411,411,1267,GUJALK,EQ,GUJARAT ALKALIS & CHEMICALS LT,0.01,1,,,0,10.0,INE186A01019,1044.7,422.65,1044.7,6.88,,,,0,0,0,853.65,569.15,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GUJALKALI
412,412,1270,AMBCE,EQ,AMBUJA CEMENTS LTD,0.01,1,,,0,2.0,INE079A01024,442.5,274.0,442.5,10.93,,,,0,0,0,408.0,333.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,AMBUJACEM
413,413,12705,MADBHA,BE,MADHYA BHARAT AGRO PRODUCT LTD,0.01,1,,,0,10.0,INE900L01010,716.0,122.0,716.0,26.0,,,,0,0,0,700.9,634.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MBAPL
414,414,1271,MOLPP1,E1,MOLD TEK PACKAGING PP RS 1.25,0.01,1,,,0,10.0,IN9893J01019,0.0,0.0,472.8,130.0,,,,0,0,0,469.35,312.95,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MOLDTEKPP
415,415,12716,TEASER,EQ,TEAMLEASE SERVICES LIMITED,0.01,1,,,0,10.0,INE985S01024,5550.0,2910.0,5550.0,806.65,,,,0,0,0,4271.45,2847.65,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,TEAMLEASE
416,416,128,ROUMOB,EQ,ROUTE MOBILE LTD,0.01,1,,,0,10.0,INE450U01017,2389.0,1052.0,2389.0,625.0,,,,0,0,0,1617.45,1078.35,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ROUTE
417,417,1281,SHORE1,BE,SHOPPERS STOP RIGHTS ENTIT,0.01,1,,,0,10.0,INE498B20016,60.75,29.0,60.75,29.0,,,,0,0,0,63.75,27.35,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SHOPER-RE
418,418,12847,KRIPHO,EQ,KRISHANA PHOSCHEM LIMITED,0.01,1,,,0,10.0,INE506W01012,379.9,105.0,379.9,28.0,,,,0,0,0,318.0,212.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,KRISHANA
419,419,1289,GUJFLO,EQ,GFL LIMITED,0.01,1,,,0,1.0,INE538A01037,94.3,59.0,1144.0,2.43,,,,0,0,0,76.85,51.25,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GFLLIMITED
420,420,1295,GUJGAS,EQ,GUJARAT GAS CO LTD,0.01,1,,,0,2.0,INE374A01029,874.8,370.15,874.8,10.2,,,,0,0,0,891.7,594.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GUJRATGAS
421,421,12978,TATNPB,EQ,TATA NIFTY PRIVATE BANK ETF,0.01,1,,,0,10.0,INF277K010X4,228.89,163.54,228.89,88.11,,,,0,0,0,217.66,145.12,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NPBET
422,422,13,ABB,EQ,ABB INDIA LIMITED,0.01,1,,,0,2.0,INE117A01022,2630.0,1618.05,2638.7,29.27,,,,0,0,0,2849.95,2331.85,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ABB
423,423,13025,SALEXT,SM,SALASAR EXTERIORS AND CONTOUR,0.01,1,,,0,10.0,INE00Y701018,0.0,0.0,114.4,7.48,,,,0,0,0,108.15,97.85,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SECL
424,424,13035,SAFIND,EQ,SAFARI INDUSTRIES INDIA LTD,0.01,1,,,0,2.0,INE429E01023,1125.0,674.45,1194.0,289.6,,,,0,0,0,1326.4,884.3,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SAFARI
425,425,1305,BILENE,BE,BIL ENERGY SYSTEMS LIMITED,0.01,1,,,0,1.0,INE607L01029,1.6,0.4,6.2,0.3,,,,0,0,0,0.65,0.55,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BILENERGY
426,426,13055,PBAINF,EQ,PBA INFRASTRUCTURE LIMITED,0.01,1,,,0,10.0,INE160H01019,18.8,8.7,199.0,3.35,,,,0,0,0,14.8,13.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PBAINFRA
427,427,13060,VIKMET,EQ,VIKASH METAL AND POWER LTD,0.01,1,,,0,10.0,INE158H01013,13.4,4.4,53.35,4.4,,,,0,0,0,4.85,4.05,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,VIKASHMET
428,428,13061,IIFWEA,EQ,IIFL WEALTH MANAGEMENT LIMITED,0.01,1,,,0,2.0,INE466L01020,1908.3,1235.8,1908.3,720.0,,,,0,0,0,1914.6,1276.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,IIFLWAM
429,429,13071,ADIBI,EQ,ADITYA BIRLA CHEMICALS (INDIA),0.01,1,,,0,10.0,INE605B01016,260.0,202.0,331.7,6.15,,,,0,0,0,270.3,180.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ABCIL
430,430,13072,IIFSEC,EQ,IIFL SECURITIES LIMITED,0.01,1,,,0,2.0,INE489L01022,128.5,65.0,128.5,19.05,,,,0,0,0,88.6,59.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,IIFLSEC
431,431,13076,STOONE,EQ,SORIL INFRA RESOURCES LIMITED,0.01,1,,,0,10.0,INE034H01016,144.0,51.85,890.15,8.6,,,,0,0,0,78.5,52.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SORILINFRA
432,432,13081,TRIENG,EQ,TRIVENI ENGINEERING & INDUSTRI,0.01,1,,,0,1.0,INE256C01024,374.5,159.45,374.5,4.5,,,,0,0,0,302.85,201.95,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,TRIVENI
433,433,13086,AIAENG,EQ,AIA ENGINEERING LTD,0.01,1,,,0,2.0,INE212H01026,2428.85,1475.05,2458.0,75.3,,,,0,0,0,2920.3,1946.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,AIAENG
434,434,13091,EVEKAN,EQ,EVEREST KANTO CYLINDERS LTD,0.01,1,,,0,2.0,INE184H01027,291.8,86.3,384.9,7.3,,,,0,0,0,173.4,156.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,EKC
435,435,13099,EMCTRA,BE,EMCO LIMITED,0.01,1,,,0,2.0,INE078A01026,8.55,0.6,328.97,0.4,,,,0,0,0,2.0,1.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,EMCO
436,436,13101,VIMLAB,EQ,VIMTA LABS LIMITED,0.01,1,,,0,2.0,INE579C01029,452.6,262.5,452.6,12.55,,,,0,0,0,493.1,328.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,VIMTALABS
437,437,13106,NAHIND,EQ,NAHAR INDUSTRIAL ENTERPRISES,0.01,1,,,0,10.0,INE289A01011,237.9,97.45,237.9,4.0,,,,0,0,0,158.55,105.75,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NAHARINDUS
438,438,13111,ORIABR,EQ,ORIENT ABRASIVES LIMITED,0.01,1,,,0,1.0,INE569C01020,40.45,24.2,67.4,6.35,,,,0,0,0,32.3,21.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ORIENTABRA
439,439,13116,QUIHEA,EQ,QUICK HEAL TECHNOLOGIES LTD,0.01,1,,,0,10.0,INE306L01010,318.9,141.0,404.0,63.1,,,,0,0,0,242.85,161.95,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,QUICKHEAL
440,440,13125,KERMIC,BE,KERNEX MICROSYSTEMS INDIA LT,0.01,1,,,0,10.0,INE202H01019,239.9,58.25,363.59,10.6,,,,0,0,0,248.6,225.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,KERNEX
441,441,13126,REPIND,EQ,REPRO INDIA LTD,0.01,1,,,0,10.0,INE461B01014,679.2,346.8,862.25,43.0,,,,0,0,0,453.5,302.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,REPRO
442,442,1313,HARMAL,EQ,HARRISONS MALAYALAM LIMITED,0.01,1,,,0,10.0,INE544A01019,249.75,129.05,249.75,4.3,,,,0,0,0,182.15,121.45,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HARRMALAYA
443,443,13132,COMSYS,EQ,COMPULINK SYSTEMS LTD,0.01,1,,,0,10.0,INE206H01010,66.0,15.5,79.9,8.3,,,,0,0,0,67.8,45.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,COMSYS
444,444,1314,TANCON,BE,TANTIA CONSTRUCTIONS LIMITED,0.01,1,,,0,10.0,INE388G01018,2.65,1.05,158.8,1.0,,,,0,0,0,11.75,10.65,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,TANTIACONS
445,445,13147,PVRLIM,EQ,PVR LIMITED,0.01,1,,,0,10.0,INE191H01014,2003.8,1224.05,2032.06,108.5,,,,0,0,0,2083.2,1704.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PVR
446,446,1315,GALSUR,EQ,GALAXY SURFACTANTS LIMITED,0.01,1,,,0,10.0,INE600K01018,3585.65,2585.0,3585.65,871.8,,,,0,0,0,3659.7,2439.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GALAXYSURF
447,447,13162,CELFAS,EQ,CELEBRITY FASHIONS LTD,0.01,1,,,0,10.0,INE185H01016,22.15,8.6,269.9,1.8,,,,0,0,0,14.4,11.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CELEBRITY
448,448,1317,TECENG,BE,TECHNOFAB ENGINEERING LIMITED,0.01,1,,,0,10.0,INE509K01011,23.6,4.5,344.0,4.5,,,,0,0,0,6.45,5.85,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,TECHNOFAB
449,449,13175,NITSPI,EQ,NITIN SPINNERS LTD,0.01,1,,,0,10.0,INE229H01012,345.0,174.5,345.0,3.2,,,,0,0,0,251.25,167.55,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NITINSPIN
450,450,1318,ZICELE,BE,ZICOM ELECTRONIC SECURITY SYST,0.01,1,,,0,10.0,INE871B01014,3.45,0.85,272.35,0.85,,,,0,0,0,1.65,1.55,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ZICOM
451,451,13182,ROYORC,EQ,ROYAL ORCHID HOTELS LTD,0.01,1,,,0,10.0,INE283H01019,157.45,66.85,261.0,17.5,,,,0,0,0,172.4,141.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ROHLTD
452,452,13188,RELCOM,BE,RELIANCE COMMUNICATIONS LIMITE,0.01,1,,,0,5.0,INE330H01018,4.7,2.1,844.7,0.5,,,,0,0,0,2.3,2.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,RCOM
453,453,13192,ENTNET,EQ,ENTERTAINMENT NETWORK (INDIA),0.01,1,,,0,10.0,INE265F01028,227.0,158.85,1005.0,95.05,,,,0,0,0,222.45,148.35,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ENIL
454,454,13197,GSPL,EQ,GUJARAT STATE PETRONET LIMITED,0.01,1,,,0,10.0,INE246F01010,379.2,209.45,379.2,25.95,,,,0,0,0,252.45,206.55,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GSPL
455,455,13202,RCVL,EQ,RELIANCE CAPITAL VENTURES LIMI,0.01,1,,,0,10.0,INE331H01016,30.25,15.6,30.25,15.6,,,,0,0,0,24.6,16.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,RCAPVL
456,456,13209,SGBT31,GB,CENTRAL GOV SGB 17SP19 SIV 2.5,0.01,1,,,0,1000.0,IN0020190115,0.0,0.0,5445.0,3296.9,,,,0,0,0,5266.74,4309.16,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SGBSEP27
457,457,13211,JAGPRA,EQ,JAGRAN PRAKASHAN LIMITED,0.01,1,,,0,2.0,INE199G01027,82.0,47.1,213.05,26.4,,,,0,0,0,64.95,43.35,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,JAGRAN
458,458,13221,INOX,EQ,INOX LEISURE LIMITED,0.01,1,,,0,10.0,INE312H01016,563.6,291.0,563.6,20.15,,,,0,0,0,637.7,425.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,INOXLEISUR
459,459,13236,SADENG,EQ,SADBHAV ENGINEERING LIMITED,0.01,1,,,0,1.0,INE226H01026,79.0,12.8,440.0,12.8,,,,0,0,0,17.6,14.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SADBHAV
460,460,13249,SUNHIT,BE,SUNIL HITECH ENGINEERS LIMITED,0.01,1,,,0,1.0,INE305H01028,3.7,0.3,23.45,0.3,,,,0,0,0,0.4,0.3,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SUNILHITEC
461,461,13251,SAKEXP,EQ,SAKUMA EXPORTS LTD,0.01,1,,,0,1.0,INE190H01024,20.2,9.5,42.45,0.5,,,,0,0,0,15.7,10.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SAKUMA
462,462,13260,KECIN,EQ,KEC INTERNATIONAL LTD (FORMER,0.01,1,,,0,2.0,INE389H01022,550.0,345.5,550.0,21.6,,,,0,0,0,547.05,364.75,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,KEC
463,463,1327,HCLINF,EQ,HCL INFOSYSTEMS LTD,0.01,1,,,0,2.0,INE236A01020,31.3,11.85,211.61,3.2,,,,0,0,0,19.85,13.25,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HCL-INSYS
464,464,13270,JKCEME,EQ,JK CEMENT LIMITED,0.01,1,,,0,10.0,INE823G01014,3838.0,2003.7,3838.0,31.25,,,,0,0,0,2468.95,2020.05,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,JKCEMENT
465,465,13275,INDTEC,EQ,INDO TECH TRANSFORMERS LIMITED,0.01,1,,,0,10.0,INE332H01014,296.0,146.0,865.5,47.65,,,,0,0,0,263.15,175.45,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,INDOTECH
466,466,1328,MARELE,EQ,MARINE ELECTRICALS INDIA LTD,0.01,1,,,0,2.0,INE01JE01028,57.75,24.65,90.7,13.3,,,,0,0,0,32.75,21.85,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MARINE
467,467,13285,MAHFIN,EQ,MAHINDRA & MAHINDRA FINANCIAL,0.01,1,,,0,2.0,INE774D01024,206.8,128.0,292.0,38.72,,,,0,0,0,224.15,183.45,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,M&MFIN
468,468,13290,BLKASH,EQ,B L KASHYAP AND SONS LTD,0.01,1,,,0,1.0,INE350H01032,33.0,16.6,240.0,3.3,,,,0,0,0,27.35,24.75,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BLKASHYAP
469,469,13295,VISST,EQ,VISA STEEL LIMITED,0.01,1,,,0,10.0,INE286H01012,26.55,8.75,66.2,2.45,,,,0,0,0,15.45,14.05,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,VISASTEEL
470,470,133,ANDPET,EQ,ANDHRA PETROCHEMICALS LTD,0.01,1,,,0,10.0,INE714B01016,0.0,0.0,24.0,1.25,,,,0,0,0,2.1,1.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ANDHRAPET
471,471,1330,HDFC,EQ,HOUSING DEVELOPMENT FINANCE CO,0.01,1,,,0,2.0,INE001A01036,3021.1,2026.0,3021.1,18.25,,,,0,0,0,2439.45,1995.95,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HDFC
472,472,13300,NITLIM,EQ,NITCO LIMITED,0.01,1,,,0,10.0,INE858F01012,42.8,19.5,360.0,10.75,,,,0,0,0,25.4,23.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NITCO
473,473,13305,CENPLY,EQ,CENTURY PLYBOARDS (INDIA) LTD,0.01,1,,,0,1.0,INE348B01021,749.0,341.8,749.0,11.36,,,,0,0,0,688.1,458.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CENTURYPLY
474,474,13310,KEIIND,EQ,KEI INDUSTRIES LIMITED,0.01,1,,,0,2.0,INE878B01027,1377.35,689.5,1377.35,6.7,,,,0,0,0,1440.35,960.25,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,KEI
475,475,13316,DOLOFF,BE,DOLPHIN OFFSHORE ENTERPRISES (,0.01,1,,,0,10.0,INE920A01011,59.75,12.95,474.0,3.3,,,,0,0,0,3.95,3.65,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DOLPHINOFF
476,476,13321,ORTCOM,BE,ORTEL COMMUNICATIONS LIMITED,0.01,1,,,0,10.0,INE849L01019,10.9,0.9,226.0,0.15,,,,0,0,0,1.25,1.15,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ORTEL
477,477,1333,HDFBAN,EQ,HDFC BANK LIMITED,0.01,1,,,0,1.0,INE040A01034,1725.0,1271.6,1725.0,2.4,,,,0,0,0,1482.85,1213.25,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HDFCBANK
478,478,13332,SOLIN,EQ,SOLAR INDUSTRIES INDIA LIMITED,0.01,1,,,0,2.0,INE343H01029,3189.95,1550.0,3189.95,18.3,,,,0,0,0,3219.75,2146.55,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SOLARINDS
479,479,13337,GALMET,EQ,GALLANTT METAL LIMITED,0.01,1,,,0,10.0,INE297H01019,88.0,54.5,88.0,8.0,,,,0,0,0,81.75,54.55,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GALLANTT
480,480,13342,VAKRAN,EQ,VAKRANGEE LIMITED,0.01,1,,,0,1.0,INE051B01021,47.2,23.55,515.0,0.46,,,,0,0,0,35.7,23.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,VAKRANGEE
481,481,13352,MALPAP,EQ,MALU PAPER MILLS LIMITED,0.01,1,,,0,10.0,INE383H01017,44.0,25.75,74.95,5.5,,,,0,0,0,38.75,25.85,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MALUPAPER
